,id,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
335,318224,0.357614,31489287.97669787,90995236.48589474,Going Clear: Scientology and the Prison of Belief,Paul Haggis|Jason Beghe|Alex Gibney|Lawrence Wright|Sherry Stringfield,Alex Gibney,119.0,Documentary,Jigsaw Productions|HBO Documentary Films|Sky Atlantic,2015-01-25,186,7.8,2015
336,309503,0.357567,31489287.97669787,90995236.48589474,Zipper,Patrick Wilson|Lena Headey|Richard Dreyfuss|Ray Winstone|John Cho,Mora Stephens,103.0,Thriller|Drama,Protozoa Pictures|Cargo Entertainment|33 Pictures,2015-08-28,30,5.5,2015
337,348811,0.35651900000000003,31489287.97669787,90995236.48589474,War Pigs,Luke Goss|Dolph Lundgren|Chuck Liddell|Noah Segan|Steven Luke,Ryan Little,92.0,War|Action,VMI Worldwide|Verdi Productions|Schuetzle Company Productions|The Fyzz Facility,2015-08-03,26,4.9,2015
338,310135,0.354624,31489287.97669787,90995236.48589474,Turbo Kid,Munro Chambers|Laurence Leboeuf|Michael Ironside|Aaron Jeffery|Edwin Wright,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,95.0,Adventure|Action|Comedy|Science Fiction,Epic Pictures Group|Timpson Films|EMA Films,2015-08-14,136,6.6,2015
339,355111,0.350858,31489287.97669787,90995236.48589474,Barbie in Rock 'N Royals,Kelly Sheridan|Jordyn Kane|Chiara Zanni|Bethany Brown|Michael Dobson,Karen J. Lloyd,84.0,Animation|Music|Family,Mattel,2015-08-13,17,6.3,2015
340,335866,0.350599,31489287.97669787,90995236.48589474,Circle,Julie Benz|Carter Jenkins|Cesar Garcia|Mercy Malick|Lisa Pelikan,Aaron Hann|Mario Miscione,87.0,Drama|Horror|Science Fiction|Thriller,Votiv Films|Taggart Productions,2015-10-02,167,6.1,2015
341,295592,0.348306,31489287.97669787,16661077.0,Monkey Kingdom,Tina Fey,Mark Linfield|Alastair Fothergill,81.0,Animation|Documentary,Disneynature,2015-04-17,39,6.3,2015
342,335970,0.34779699999999997,31489287.97669787,90995236.48589474,Joe Dirt 2: Beautiful Loser,David Spade|Brittany Daniel|Dennis Miller|Christopher Walken|Adam Beach,Fred Wolf,107.0,Comedy,Happy Madison Productions,2015-07-16,23,4.2,2015
343,366142,0.344994,31489287.97669787,90995236.48589474,Minions: The Competition,Pierre Coffin|Chris Renaud,Kyle Balda|Julien Soret,4.0,Animation,Illumination Entertainment,2015-11-04,16,5.9,2015
344,310121,0.344549,31489287.97669787,7449681.0,I'll See You in My Dreams,Blythe Danner|June Squibb|Rhea Perlman|Mary Kay Place|Aarti Mann,Brett Haley,92.0,Drama|Comedy,Northern Lights Films|Jeff Rice Films|Two Flints,2015-05-15,39,6.2,2015
345,361263,0.34253,31489287.97669787,90995236.48589474,Jesse Stone: Lost in Paradise,Tom Selleck|William Devane|Gloria Reuben|Luke Perry|Leslie Hope,Robert Harmon,87.0,Drama|TV Movie|Crime|Mystery,Sony Pictures Television,2015-10-18,10,5.6,2015
346,324308,0.5740310000000001,31489287.97669787,494506.0,Steve Jobs: The Man in the Machine,Bob Belleville|Chrisann Brennan|Nolan Bushnell|Jason Chen|Nick Denton,Alex Gibney,129.0,Documentary,Magnolia Pictures|Jigsaw Productions|CNN Films,2015-08-07,110,6.2,2015
347,326923,0.33929699999999996,31489287.97669787,90995236.48589474,Babysitter's Black Book,Spencer Locke|Angeline Appel|Lauren York|Steffani Brass|David Shatraw,Lee Friedlander,88.0,Drama|TV Movie,Johnson Production Group|Shadowland,2015-02-21,18,5.9,2015
348,356842,0.5114310000000001,31489287.97669787,90995236.48589474,The Ones Below,ClÃ©mence PoÃ©sy|David Morrissey|Stephen Campbell Moore|Laura Birn|Deborah Findlay,David Farr,87.0,Thriller,BBC Films|Kreo Films FZ|Cuba Pictures|Tigerlily Films,2015-10-14,33,5.9,2015
349,339530,0.336453,31489287.97669787,90995236.48589474,Tremors 5: Bloodlines,Michael Gross|Jamie Kennedy|Pearl Thusi|Rea Rangaka|Brandon Auret,Don Michael Paul,99.0,Science Fiction|Action|Horror,Universal 1440 Entertainment,2015-10-06,47,5.1,2015
350,331190,0.336107,2000000.0,2801508.0,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,97.0,Crime|Drama|Thriller,Itaca Films|BN Films|Brightside Entertainment|1019 Entertainment|Yoruba Saxon Productions,2015-09-17,55,5.7,2015
351,301729,0.335941,31489287.97669787,90995236.48589474,Terminus,Jai Koutrae|Kendra Appleton|Todd Lascane|Bren Foster|Brendan Clearkin,Marc Furmie,94.0,Science Fiction|Thriller|Fantasy,Storm Vision Entertainment,2015-01-30,39,4.6,2015
352,395883,0.333656,31489287.97669787,90995236.48589474,Andron,Alec Baldwin|Michelle Ryan|Danny Glover|Gale Harold|Leo Howard,Francesco Cinquemani,100.0,Action|Science Fiction,Ambi Pictures,2015-11-08,24,4.7,2015
353,356300,0.332921,31489287.97669787,90995236.48589474,How to Plan an Orgy in a Small Town,Jewel Staite|Lauren Holly|Katharine Isabelle|Lauren Lee Smith|Natalie Brown,Jeremy Lalonde,101.0,Comedy,Neophyte Productions,2015-09-19,17,4.7,2015
354,218784,0.330968,31489287.97669787,70958.0,Freaks of Nature,Nicholas Braun|Mackenzie Davis|Ed Westwick|Vanessa Hudgens|Keegan-Michael Key,Robbie Pickering,92.0,Science Fiction|Comedy|Horror,Columbia Pictures|Sony Pictures Entertainment,2015-10-30,78,5.6,2015
355,310137,0.330484,31489287.97669787,90995236.48589474,Reversal,Tina Ivlev|Richard Tyson|Bianca Malinowski|Kris Kjornes|Dustin Quick,JosÃ© Manuel Cravioto,80.0,Thriller|Horror,Dark Factory Entertainment,2015-06-26,54,5.4,2015
356,342917,0.329776,31489287.97669787,90995236.48589474,Batman Unlimited: Monster Mayhem,Roger Craig Smith|Troy Baker|Chris Diamantopoulos|Kari Wuhrer,Butch Lukic,81.0,Action|Animation|Family,Warner Bros. Animation,2015-08-18,30,6.1,2015
357,79698,0.32910900000000004,27000000.0,90995236.48589474,The Lovers,Josh Hartnett|Simone Kessell|Tamsin Egerton|Alice Englert|Bipasha Basu,Roland JoffÃ©,109.0,Action|Adventure|Science Fiction|Romance,Corsan|Bliss Media|Limelight International Media Entertainment|Neelmudra Entertainment|Aristos Films,2015-02-13,22,4.6,2015
358,337960,0.327373,31489287.97669787,90995236.48589474,Holding the Man,Ryan Corr|Craig Stott|Guy Pearce|Sarah Snook|Anthony LaPaglia,Neil Armfield,128.0,Drama,Goalpost Pictures,2015-08-27,43,7.9,2015
359,296130,0.32706599999999997,31489287.97669787,90995236.48589474,Harbinger Down,Lance Henriksen|Matt Winston|Camille Balsamo|Giovonnie Samuels|Winston James Francis,Alec Gillis,82.0,Science Fiction|Horror,Dark Dunes Productions|Studio ADI,2015-08-07,32,4.2,2015
360,327418,0.32705,31489287.97669787,90995236.48589474,Batman Unlimited: Animal Instincts,Chris Diamantopoulos|Roger Craig Smith|Dana Snyder|Will Friedle|Charlie Schlatter,Butch Lukic,78.0,Action|Animation|Family,Warner Bros. Animation,2015-05-12,39,5.8,2015
361,246133,0.324666,31489287.97669787,90995236.48589474,Entertainment,Gregg Turkington|Tye Sheridan|John C. Reilly|Lotte Verbeek|Dean Stockwell,Rick Alverson,113.0,Drama|Comedy,The Made Bed Productions|Nomadic Independence Pictures|Jagjaguwar,2015-08-11,11,4.0,2015
362,328869,0.324515,31489287.97669787,90995236.48589474,Meadowland,Olivia Wilde|Luke Wilson|Elisabeth Moss|Kevin Corrigan|Juno Temple,Reed Morano,105.0,Drama,Bron Studios,2015-10-16,17,6.4,2015
363,308032,0.324,31489287.97669787,643557.0,The Stanford Prison Experiment,Billy Crudup|Ezra Miller|Michael Angarano|Tye Sheridan|Olivia Thirlby,Kyle Patrick Alvarez,122.0,Thriller|Drama,Abandon Pictures|Sandbar Pictures|Coup d'Etat Films,2015-07-17,135,6.8,2015
364,329829,0.39018800000000003,31489287.97669787,90995236.48589474,The Girl King,Malin Buska|Sarah Gadon|Michael Nyqvist|Lucas Bryant|Laura Birn,Mika KaurismÃ¤ki,106.0,Drama|History|Romance,Starhaus Filmproduktion|Anagram Produktion|Galafilm Productions|Triptych Media|Marianna Films,2015-12-11,12,6.1,2015
365,330544,0.322653,31489287.97669787,90995236.48589474,Bessie,Queen Latifah|Mo'Nique|Mike Epps|Tika Sumpter|Michael Kenneth Williams,Dee Rees,107.0,Drama|Music|TV Movie,The Zanuck Company|Flavor Unit Entertainment|HBO Films,2015-05-16,21,5.9,2015
366,299551,0.32264,31489287.97669787,90995236.48589474,The Atticus Institute,William Mapother|Rya Kihlstedt|Sharon Maughan|Anne Betancourt|John Rubinstein,Chris Sparling,92.0,Horror,The Safran Company|Poznan Film Group,2015-01-20,92,5.3,2015
367,207270,0.30035,31489287.97669787,90995236.48589474,The Hoarder,Mischa Barton|Robert Knepper|Emily Atack|Andrew Buckley|Valene Kane,Matt Winn,86.0,Thriller|Horror,Tall Man Films|Atlantic Picture Company|Sunny Day Media,2015-05-21,24,4.2,2015
368,307946,0.318459,31489287.97669787,90995236.48589474,I Smile Back,Sarah Silverman|Josh Charles|Thomas Sadoski|Mia Barron|Terry Kinney,Adam Salky,85.0,Drama,Egoli Tossell Film|Koppelman/Levien,2015-10-23,25,5.7,2015
369,356905,0.315196,31489287.97669787,90995236.48589474,Oddball,Alan Tudyk|Sarah Snook|Coco Jack Gillies|Shane Jacobson|Deborah Mailman,Stuart McDonald,95.0,Family|Adventure,WTFN Entertainment|Kmunications,2015-09-17,15,6.1,2015
372,284286,0.307395,31489287.97669787,3447633.0,Learning to Drive,Patricia Clarkson|Ben Kingsley|Jake Weber|Sarita Choudhury|Grace Gummer,Isabel Coixet,105.0,Romance|Comedy|Drama,Broad Green Pictures|Lavender Pictures,2015-08-06,44,5.9,2015
373,340816,0.30591599999999997,31489287.97669787,90995236.48589474,Christmas Eve,Patrick Stewart|Cheryl Hines|Gary Cole|Jon Heder|James Roday,Mitch Davis,95.0,Romance|Comedy,Unstuck,2015-12-04,11,5.8,2015
375,331446,0.30134299999999997,31489287.97669787,90995236.48589474,Sharknado 3: Oh Hell No!,Ian Ziering|Tara Reid|Cassie Scerbo|Frankie Muniz|Ryan Newman,Anthony C. Ferrante,88.0,TV Movie|Horror|Science Fiction,The Asylum,2015-07-22,68,4.5,2015
376,351901,0.300128,31489287.97669787,90995236.48589474,12 Rounds 3: Lockdown,Jonathan Good|Roger R. Cross|Daniel Cudmore|Lochlyn Munro|Ty Olsson,Stephen Reynolds,90.0,Action|Thriller,WWE Studios,2015-09-11,18,4.5,2015
377,357681,0.198522,31489287.97669787,90995236.48589474,Hitting the Apex,Brad Pitt|Valentino Rossi|Jorge Lorenzo|Casey Stoner|Dani Pedrosa,Mark Neale,138.0,Documentary,First Movie Companie,2015-09-02,14,8.0,2015
378,333657,0.299427,31489287.97669787,4444.0,Club Life,Jerry Ferrara|Jessica Szohr|Robert Davi|Jay R. Ferguson|Al Sapienza,Fabrizio Conte,90.0,Drama,Radar Pictures|2B Films,2015-05-29,12,6.3,2015
379,336845,0.298861,31489287.97669787,90995236.48589474,Cleveland Abduction,Taryn Manning|Raymond Cruz|Katie Sarife|Samantha Droke|Pam Grier,Alex Kalymnios,88.0,Drama|Crime,Lifetime Network|Sony Pictures Television|Woodridge Productions,2015-05-02,33,6.3,2015
380,343795,0.29875100000000004,5000000.0,4842699.0,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,121.0,Drama,Emmett/Furla Films|Giving Films,2015-09-11,24,5.7,2015
381,294562,0.298628,31489287.97669787,90995236.48589474,Lavalantula,Steve Guttenberg|Nia Peeples|Patrick Renna|Carlos Bernard|Michael Winslow,Mike Mendez,83.0,Horror|Science Fiction|TV Movie,Cinetel Films,2015-08-08,16,5.6,2015
383,297556,0.40436300000000003,3500000.0,90995236.48589474,Justice League: Throne of Atlantis,Sean Astin|Rosario Dawson|Nathan Fillion|Christopher Gorham|Matt Lanter,Ethan Spaulding,72.0,Science Fiction|Action|Animation|Adventure,DC Comics|Warner Bros. Feature Animation,2015-01-27,142,6.5,2015
384,354743,0.26500999999999997,31489287.97669787,90995236.48589474,Lady Chatterley's Lover,Richard Madden|Holliday Grainger|James Norton|Howard Ward|Elizabeth Rider,Jed Mercurio,89.0,Romance|Drama,Hartswood Films|Serena Cullen Productions,2015-09-06,15,6.3,2015
385,157422,0.292437,31489287.97669787,90995236.48589474,The Wicked Within,Sienna Guillory|Gianni Capaldi|Enzo Cilenti|Michele Hicks|Sonja Kinski,Jay Alaimo,91.0,Horror,After Dark Films|High Five Films,2015-10-16,17,4.1,2015
386,316885,0.291244,31489287.97669787,90995236.48589474,Bridgend,Hannah Murray|Steven Waddington|Adrian Rawlins|Josh O'Connor|Patricia Potter,Jeppe RÃ¸nde,95.0,Drama,Blenkov & SchÃ¸nnemann Pictures|Four Sons Pictures,2015-01-22,10,5.7,2015
387,228973,0.29042399999999996,31489287.97669787,90995236.48589474,Backcountry,Missy Peregrym|Jeff Roop|Eric Balfour|Nicholas Campbell,Adam MacDonald,92.0,Drama|Horror|Thriller,TÃ©lÃ©film Canada|Fella Films|Northern Ontario Heritage Fund,2015-03-20,75,5.8,2015
389,320048,0.288598,500000.0,90995236.48589474,Ratter,Ashley Benson|Matt McGorry|Michael William Freeman|Rebecca Naomi Jones|Alex Cranmer,Branden Kramer,80.0,Drama|Thriller|Horror,Start Motion Pictures,2015-01-24,57,5.2,2015
390,359305,0.309811,31489287.97669787,90995236.48589474,An Inspector Calls,David Thewlis|Miranda Richardson|Ken Stott|Sophie Rundle|Kyle Soller,Aisling Walsh,86.0,Drama|Thriller|Mystery,BBC,2015-09-13,16,7.8,2015
391,329004,0.28626599999999996,31489287.97669787,90995236.48589474,The Survivalist,Mia Goth|Martin McCann|Olwen FouÃ©rÃ©|Barry Ward|Andrew Simpson,Stephen Fingleton,104.0,Drama|Science Fiction|Thriller,"K5 International|British Film Institute (BFI)|Northern Ireland Screen|The Fyzz Facility|Fyzz Facility Film One, The",2015-04-15,44,6.4,2015
392,362180,0.28336999999999996,31489287.97669787,90995236.48589474,Don't Grow Up,Fergus Riordan|Madeleine Kelly|McKell David|Darren Evans|Natifa Mai,Thierry Poiraud,81.0,Horror,Arcadia Motion Pictures|Noodles Production|CoproducciÃ³n Francia-EspaÃ±a; Inti Entertainment,2015-03-11,15,3.9,2015
394,243752,0.282237,31489287.97669787,90995236.48589474,No Stranger Than Love,Alison Brie|Colin Hanks|Justin Chatwin|Dylan Everett|Jayne Eastwood,Nick Wernham,89.0,Romance|Comedy,Wernham Entertainment|Pangaea Pictures,2015-04-30,13,4.1,2015
395,291866,0.280878,31489287.97669787,90995236.48589474,The Hive,Kathryn Prescott|Gabriel Basso|Sean Gunn|Jacob Zachar|Aurelia Scheppers,David Yarovesky,89.0,Horror|Science Fiction|Thriller,Midnight Road Entertainment,2015-09-14,15,5.5,2015
396,330127,0.27858299999999997,31489287.97669787,90995236.48589474,Back in Time,Lea Thompson|Michael J. Fox|Christopher Lloyd|Robert Zemeckis|Dan Harmon,Jason Aron,95.0,History|Documentary|Family,Malka Media Group,2015-10-20,69,5.8,2015
397,323694,0.277844,31489287.97669787,90995236.48589474,Nina Forever,Abigail Hardingham|Cian Barry|Fiona O'Shaughnessy|David Troughton|Elizabeth Elvin,Ben Blaine|Chris Blaine,98.0,Horror|Comedy|Romance,Charlie Productions|Casualties Bureau|Jeva Films,2015-03-14,27,4.8,2015
398,334028,0.277613,31489287.97669787,90995236.48589474,Some Kind Of Hate,Grace Phipps|Sierra McCormick|Lexi Atkins|Spencer Breslin|Noah Segan,Adam Egypt Mortimer,82.0,Horror,Caliber Media Company|Revek Entertainment,2015-05-02,19,3.9,2015
399,354924,0.277035,1000000.0,90995236.48589474,The Dead Room,Jed Brophy|Jeffrey Thomas|Laura Petersen,Jason Stutter,80.0,Horror|Thriller,Centron Pictures,2015-10-01,16,4.6,2015
400,368256,0.272995,31489287.97669787,90995236.48589474,Condemned,Johnny Messner|Michael DeMello|Jordan Gelber|Tuffy Questell|Kevin Smith Kirkwood,Eli Morgan Gesner,83.0,Horror,Caliber Media Company,2015-11-13,16,3.7,2015
402,347847,0.270786,31489287.97669787,90995236.48589474,The Sand,Jamie Kennedy|Mitchel Musso|Dean Geyer|Nikki Leigh|Brooke Butler,Isaac Gabaeff,84.0,Science Fiction|Horror,Scatena & Rosner Films|Allegra Pictures,2015-08-28,10,3.9,2015
403,295490,0.171829,31489287.97669787,90995236.48589474,Digging for Fire,Jake Johnson|Rosemarie DeWitt|Orlando Bloom|Brie Larson|Sam Rockwell,Joe Swanberg,83.0,Drama,Lucky Coffee Productions,2015-08-21,35,4.9,2015
405,291865,0.261932,31489287.97669787,90995236.48589474,From the Dark,Niamh Algar|Stephen Cromwell|Gerry O'Brien|Ged Murray,Conor McMahon,90.0,Horror,MPI Pictures,2015-04-14,22,6.1,2015
406,334531,0.26171700000000003,20000000.0,90995236.48589474,My All American,Aaron Eckhart|Finn Wittrock|Robin Tunney|Sarah Bolger|Michael Reilly Burke,Angelo Pizzo,118.0,Drama,Paul Schiff Productions|Anthem Productions,2015-11-13,19,6.9,2015
407,324803,0.26004499999999997,31489287.97669787,90995236.48589474,Hangman,Jeremy Sisto|Kate Ashfield|Ty Simpkins|Ryan Simpkins|Amy Smart,Adam Mason,85.0,Thriller,Hiding in the Attic,2015-03-14,14,3.9,2015
408,339355,0.202673,31489287.97669787,90995236.48589474,Larry Gaye: Renegade Male Flight Attendant,Mark Feuerstein|Henry Winkler|Jason Alexander,Sam Friedlander,99.0,Comedy,Ascot Elite Home Entertainment,2015-06-05,12,5.3,2015
409,309304,0.259794,600000.0,7087452.0,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,Paul Weitz,78.0,Drama|Comedy,Depth of Field|1821 Pictures,2015-06-04,81,5.6,2015
411,306966,0.256542,31489287.97669787,90995236.48589474,Summer Camp,Maiara Walsh|Diego Boneta|Jocelin Donahue|AndrÃ©s Velencoso|Ã€lex Monner,Alberto Marini,81.0,Horror,Filmax Group|Castelao Pictures|Somnium Films,2015-08-30,16,5.3,2015
412,226458,0.256286,31489287.97669787,90995236.48589474,Backmask,Stephen Lang|Kelly Blatz|Brittany Curran|Gage Golightly|Nick Nicotera,Marcus Nispel,91.0,Thriller|Horror,GO Productions|Vicarious Entertainment|Bloodline Productions|Shallow Focus,2015-01-16,46,4.6,2015
413,339148,0.255458,31489287.97669787,90995236.48589474,Already Tomorrow in Hong Kong,Jamie Chung|Bryan Greenberg|Richard Ng|Sarah Lian|Ines Laimins,Emily Ting,78.0,Romance|Comedy,Unbound Feet Productions,2015-06-12,23,5.4,2015
416,347754,0.248964,31489287.97669787,90995236.48589474,Curve,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,Iain Softley,86.0,Horror|Thriller,Universal Pictures|Blumhouse Productions|LBI Entertainment|Ombra Films,2015-08-31,40,4.4,2015
417,326284,0.24828000000000003,7500000.0,90995236.48589474,Pound of Flesh,Jean-Claude Van Damme|John Ralston|Darren Shahlavi|Aki Aleong|Jason Tobin,Ernie Barbarash,104.0,Action,Odyssey Media|Rodin Entertainment|Ace Film Company|Chunqiu Time Culture Co.,2015-05-07,42,5.4,2015
418,317144,0.24759499999999998,31489287.97669787,90995236.48589474,Cyberbully,Maisie Williams|Ella Purnell|Haruka Abe|Jake Davies|Wilson Haagens,Ben Chanan,62.0,Drama|Thriller,Raw TV,2015-01-15,73,6.4,2015
419,277558,0.24758899999999998,31489287.97669787,90995236.48589474,Final Girl,Abigail Breslin|Alexander Ludwig|Wes Bentley|Cameron Bright|Logan Huffman,Tyler Shields,90.0,Action|Drama|Thriller,NGN Productions|Prospect Park|Final Girl Productions,2015-04-14,117,4.8,2015
420,338928,0.24742600000000003,31489287.97669787,2642899.0,He Named Me Malala,Malala Yousafzai|Ziauddin Yousafzai|Toor Pekai Yousafzai|Khushal Yousafzai|Atal Yousafzai,Davis Guggenheim,87.0,Documentary,Participant Media|Imagenation Abu Dhabi FZ|Parkes+MacDonald Image Nation,2015-09-12,36,5.3,2015
421,291189,0.24660900000000002,31489287.97669787,90995236.48589474,The Driftless Area,Zooey Deschanel|Aubrey Plaza|Anton Yelchin|Alia Shawkat|CiarÃ¡n Hinds,Zachary Sluser,95.0,Romance|Drama|Comedy|Mystery,Unified Pictures|Bron Studios,2015-04-18,12,5.0,2015
422,309425,0.245948,31489287.97669787,90995236.48589474,Do You Believe?,Mira Sorvino|Sean Astin|Alexa PenaVega|Cybill Shepherd,Jonathan M. Gunn,115.0,Fantasy|Drama,Believe Entertainment|Pure Flix Entertainment|Toy Gun Films|10 West Studios,2015-03-20,30,7.4,2015
423,287689,0.24495,31489287.97669787,90995236.48589474,7 Days in Hell,Andy Samberg|Kit Harington|Jon Hamm|Michael Sheen|Karen Gillan,Jake Szymanski,43.0,TV Movie|Comedy,HBO Films,2015-07-11,87,6.4,2015
425,325189,0.243691,31489287.97669787,90995236.48589474,Teen Beach 2,Ross Lynch|Maia Mitchell|Grace Phipps|Garrett Clayton|John DeLuca,Jeffrey Hornaday,104.0,Comedy|Music,Disney Channel,2015-06-26,62,6.4,2015
426,298582,0.243321,1500000.0,90995236.48589474,Full Out,Ana Golja|Jennifer Beals|Ashanti Bromfield|Trevor Tordjman|Jake Epstein,Sean Cisterna,94.0,History|Drama|Family,Carmel Creek Productions,2015-09-11,15,7.2,2015
427,301228,0.24207800000000002,1500000.0,90995236.48589474,Narcopolis,Elliot Cowan|Elodie Yung|Jonathan Pryce|Robert Bathurst|James Callis,Justin Trefgarne,96.0,Thriller|Mystery|Science Fiction,T Squared Film,2015-09-25,20,4.4,2015
428,343934,0.242,31489287.97669787,90995236.48589474,Staten Island Summer,Graham Phillips|Zack Pearlman|Ashley Greene|Kate Walsh|Gina Gershon,Rhys Thomas,108.0,Comedy,Paramount Pictures,2015-06-30,51,5.6,2015
429,296025,0.24128400000000003,31489287.97669787,90995236.48589474,Safelight,Juno Temple|Evan Peters|Kevin Alejandro|Meaghan Jette Martin|Jason Beghe,Tony Aloupis,84.0,Drama,Aloupis Productions|Hacienda Film Co.,2015-02-10,13,5.8,2015
430,371442,0.239558,31489287.97669787,90995236.48589474,Bad Roomies,Patrick Renna|Tommy Savas|Annie Monroe|Jackie Tohn|Page Kennedy,Jason Schnell,93.0,Comedy,Eastside Films,2015-12-01,16,5.1,2015
431,325173,0.23949600000000001,31489287.97669787,90995236.48589474,Close Range,Scott Adkins|Nick Chinlund|Caitlin Keats|Jake La Botz|Tony Perez,Isaac Florentine,80.0,Crime|Action,Bleiberg Entertainment|Compound B|Underdogg Entertainment|Entropy,2015-12-11,41,5.0,2015
